DATE,CCR,AGE,GENDER,RACE,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTTIMEONLY,high_temp,low_temp,precipitation
8/21/18,18161841,51,M,W,"700 Block Exeter ST Pittsburgh, PA 15217",13(a)(16) Possession of Controlled Substance,"700 Block Exeter ST Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.93006315,40.42045645,21:40:00,68,79,0.2
8/22/18,18161877,33,M,W,"200 Block Belleau ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"200 Block Belleau ST Pittsburgh, PA 15214",Fineview,1,2509,1,1,-80.00637674,40.46172335,00:21:00,57,73,0.73
8/23/18,18163272,67,M,B,"7200 Block Felicia WY Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,Felicia WY,Homewood South,5,1303,,,,,16:46:00,52,75,0
8/23/18,18163272,69,M,B,"7200 Block Felicia WY Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,Felicia WY,Homewood South,5,1303,,,,,16:46:00,52,75,0
8/24/18,18163788,81,F,B,"Frankstown AV & N Homewood AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,"Frankstown AV & N Homewood AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89630115,40.45740466,09:51:00,53,76,0
8/24/18,18164027,53,F,B,"7400 Block Frankstown AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,"7400 Block Frankstown AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89187403,40.45638516,16:06:00,53,76,0
8/25/18,17105947,62,M,B,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"Market PL & Forbes AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00296113,40.44079836,00:15:00,63,75,0
8/27/18,18166289,55,M,B,"200 Block Steuben ST Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance,"200 Block Steuben ST Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03615769,40.44150822,16:07:00,69,91,0
8/27/18,18165863,64,M,B,"2500 Block Chauncey DR Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"2500 Block Chauncey DR Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97383971,40.4509833,00:14:00,69,91,0
8/28/18,18167294,28,M,W,"River AV & 30th St BRDG Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"River AV & 30th St BRDG Pittsburgh, PA 15212",Troy Hill,1,2406,,,,,19:10:00,80,92,0
8/28/18,18167294,20,F,W,"River AV & 30th St BRDG Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"River AV & 30th St BRDG Pittsburgh, PA 15212",Troy Hill,1,2406,,,,,19:10:00,80,92,0
8/28/18,18166972,37,M,W,"200 Block Belleau ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"200 Block Belleau ST Pittsburgh, PA 15214",Fineview,1,2509,1,1,-80.00637675,40.46172335,12:21:00,80,92,0
9/1/18,18170346,62,M,B,"2900 Block N Charles ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"2900 Block N Charles ST Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01118366,40.4705077,12:08:00,70,88,0
9/4/18,18172445,46,F,H,"Federal ST N & Hemlock ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Federal ST & Hemlock ST Pittsburgh, PA 15212",Central North Side,1,2206,1,1,-80.00722983,40.45728719,09:51:00,69,94,0
9/5/18,18173550,21,F,B,"West End BRDG & West End CIR Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance,"West End BRDG & West End CIR Pittsburgh, PA 15220",South Shore,3,1921,,,,,17:15:00,73,94,0
9/5/18,18173278,20,M,B,"Brushton AV & Kelly ST Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance,"Brushton AV & Kelly ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.8888245,40.45367099,10:35:00,73,94,0
9/6/18,18174207,31,M,B,"1600 Block Hatteras ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"1600 Block Hatteras ST Pittsburgh, PA 15212",Troy Hill,1,2406,1,1,-79.98433312,40.46330974,14:29:00,74,86,0
9/7/18,18174848,59,M,B,"7200 Block Frankstown AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,"7200 Block Frankstown AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.8962698,40.45738892,09:41:00,72,86,0
9/8/18,18175680,31,M,B,"5000 Block 2nd AV Pittsburgh, PA 15207",13(a)(16) Possession of Controlled Substance,"Lytle ST & W Elizabeth ST Pittsburgh, PA 15207",Hazelwood,4,1501,5,3,-79.94533285,40.40675374,11:14:00,56,72,0.32
9/11/18,18178146,33,F,W,"Brackenridge ST & Oak Hill DR Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"Brackenridge ST & Oak Hill DR Pittsburgh, PA 15219",Central Business District,2,201,6,3,-79.96986057,40.44464063,17:21:00,59,67,0.13
9/11/18,18178146,57,M,W,"Brackenridge ST & Oak Hill DR Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"Brackenridge ST & Oak Hill DR Pittsburgh, PA 15219",Central Business District,2,201,6,3,-79.96986057,40.44464063,17:21:00,59,67,0.13
9/18/18,18183361,49,M,B,"Smithfield ST & Forbes AV Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance,"Smithfield ST & Forbes AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99909672,40.43942106,09:54:00,65,81,0.91
9/19/18,18184642,38,F,W,"800 Block Boggs AV Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance,"800 Block Boggs AV Pittsburgh, PA 15211",Mount Washington,3,1915,4,5,-80.01241499,40.41849775,20:03:00,65,80,0.05
9/19/18,18184698,32,F,W,"400 Block Westwood ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance,"400 Block Westwood ST Pittsburgh, PA 15211",Mount Washington,3,1915,2,5,-80.00611191,40.42403017,21:30:00,65,80,0.05
9/20/18,18185336,25,M,B,"Baum BL & Melwood AV Pittsburgh, PA 15213",13(a)(16) Possession of Controlled Substance,"Baum BL & Melwood AV Pittsburgh, PA 15213",North Oakland,4,507,6,3,-79.95194469,40.45403849,17:49:00,58,84,0
9/22/18,18186949,34,M,B,Zone 3,13(a)(16) Possession of Controlled Substance,Zone 3,,3,,,,,,16:55:00,56,68,0.51
9/28/18,18191386,35,M,W,"Forbes AV & Wood ST Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance,"Forbes AV & Wood ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00082993,40.44009713,12:25:00,55,69,0.08
9/29/18,18192182,46,M,W,"800 Block Pennsylvania AV Pittsburgh, PA 15233",13(a)(16) Possession of Controlled Substance,"AMBRIDGE AMBRIDGE, PA ",Outside County,OSC,6699,,,,,12:45:00,50,63,0
10/2/18,18194549,46,M,W,"California AV & Antrim ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Mexico ST & Fairlee ST Pittsburgh, PA 15212",Brighton Heights,1,2703,1,1,-80.04150182,40.47890617,14:38:00,65,75,0
10/3/18,18163272,67,M,B,"900 Block Second AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,Felicia WY,Homewood South,5,1303,,,,,17:11:00,60,75,0.66
10/6/18,17225781,38,M,B,"900 Block Second AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"Brushton AV & Baxter ST Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88772947,40.45651804,04:50:00,65,79,0.01
10/8/18,18198876,21,M,W,"900 Block Haslage AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"900 Block Haslage AV Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99668557,40.46030542,05:30:00,64,84,0
10/8/18,18198876,19,M,W,"900 Block Haslage AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"900 Block Haslage AV Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99668557,40.46030542,05:30:00,64,84,0
10/9/18,18200318,21,F,B,"2000 Block De Ruad ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"2000 Block De Ruad ST Pittsburgh, PA 15219",West Oakland,4,402,,,,,21:20:00,65,82,0
10/10/18,18200989,25,M,W,"1800 Block Letsche ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"1800 Block Letsche ST Pittsburgh, PA 15214",Fineview,1,2509,,,,,19:07:00,65,81,0
10/16/18,18205391,52,M,B,"200 Block Jumonville ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"200 Block Jumonville ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.97774922,40.43732027,19:45:00,34,51,0.16
10/17/18,18206081,50,F,W,"3200 Block Central AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"3200 Block Central AV Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.02738836,40.47525111,18:39:00,40,55,0
10/22/18,18209408,35,F,W,"2000 Block Letsche ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"2000 Block Letsche ST Pittsburgh, PA 15214",Fineview,1,2509,6,1,-80.00845564,40.46348103,14:03:00,30,55,0
10/23/18,18210258,46,M,B,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"600 Block 1st AV Pittsburgh, PA 15219",Central Business District,2,201,6,6,-79.99604095,40.43503957,16:09:00,40,57,0
10/25/18,18212034,31,M,B,"Grimes AV & Arabella ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"Grimes AV & Arabella ST Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.99289259,40.4123601,20:48:00,29,44,0
10/26/18,18196741,24,M,H,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance," ,  ",,,,,,,,10:30:00,37,49,0
10/27/18,18213115,65,M,B,"100 Block Knox AV Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"100 Block Knox AV Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.99058775,40.41557251,12:10:00,41,46,0.59
11/2/18,18215469,18,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(16) Possession of Controlled Substance,"2400 Block SHADY AV PITTSBURGH, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92063686,40.43003607,11:40:00,42,65,0.18
11/2/18,18217249,22,F,W,"200 Block Atwood ST Pittsburgh, PA 15213",13(a)(16) Possession of Controlled Substance,"200 Block Atwood ST Pittsburgh, PA 15213",Central Oakland,4,405,,,,,22:43:00,42,65,0.18
11/3/18,18217671,54,M,B,"Avery ST & Cedar AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Avery ST & Cedar AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.0014949,40.45269878,16:55:00,35,48,0.1
11/8/18,18221231,23,M,W,"North Shore DR & Mazeroski WY Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"North Shore DR & Mazeroski WY Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00731897,40.44665955,23:49:00,29,44,0
11/9/18,18221588,33,F,W,"200 Block Edith ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance,"200 Block Edith ST Pittsburgh, PA 15211",Duquesne Heights,3,1911,2,5,-80.02353419,40.43950973,14:10:00,35,44,0.19
11/9/18,18221588,48,M,W,"200 Block Edith ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance,"200 Block Edith ST Pittsburgh, PA 15211",Duquesne Heights,3,1911,2,5,-80.02353419,40.43950973,14:10:00,35,44,0.19
11/11/18,18223286,32,M,W,"100 Block Hazlett ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"100 Block Hazlett ST Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00164753,40.47712209,21:58:00,21,41,0
11/13/18,18224428,33,M,W,"Mathews AV & Brownsville RD Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"30 Block Grape ST Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.98968799,40.41328957,17:55:00,31,37,0.13
11/14/18,18225233,33,F,W,"Chartiers AV & Greenway DR Pittsburgh, PA 15204",13(a)(16) Possession of Controlled Substance,"Chartiers AV & Greenway DR Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05125395,40.45153888,20:12:00,26,31,0.01
11/14/18,18225233,33,M,W,"Chartiers AV & Greenway DR Pittsburgh, PA 15204",13(a)(16) Possession of Controlled Substance,"Chartiers AV & Greenway DR Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05125395,40.45153888,20:12:00,26,31,0.01
11/15/18,18225590,29,M,B,"N Charles ST & Perrysville AV Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"N Charles ST & Perrysville AV Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.00860169,40.47101383,12:25:00,29,32,0.01
11/17/18,18227048,42,M,H,"East Ohio ST & Nash ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"East Ohio ST & Nash ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99824397,40.45393346,19:24:00,33,39,0
11/17/18,18227159,25,M,B,"Brighton RD & Hodgkiss ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Brighton RD & Hodgkiss ST Pittsburgh, PA 15212",Perry South,1,2615,6,1,-80.0251507,40.46781233,21:03:00,33,39,0
11/18/18,18227662,47,F,W,"Freeland ST & Estella AV Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"Freeland ST & Estella AV Pittsburgh, PA 15210",Beltzhoover,3,1809,3,5,-80.00046079,40.41906666,17:20:00,34,47,0
11/20/18,18228568,26,F,W,"Welsh WY & Brosville ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance,"Welsh WY & Brosville ST Pittsburgh, PA 15203",South Side Slopes,3,1706,3,3,-79.98563876,40.42545512,02:15:00,31,35,0.4
11/21/18,18219949,31,M,W,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"1500 Block Lowrie ST Pittsburgh, PA 15212",Troy Hill,1,2406,1,1,-79.98505643,40.46158453,15:30:00,26,33,0
11/21/18,18229931,30,M,W,"300 Block Woodruff ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance,"Greenbush ST & Boggs AV Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.00757394,40.42632945,22:25:00,26,33,0
11/23/18,18230909,34,M,W,"Suncrest ST & Arabella ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"Suncrest ST & Arabella ST Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.99680057,40.41140134,18:37:00,24,46,0
11/24/18,18219949,31,M,W,"900 Block Second AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"1500 Block Lowrie ST Pittsburgh, PA 15212",Troy Hill,1,2406,1,1,-79.98505643,40.46158453,16:45:00,32,47,0.12
11/27/18,18193051,36,M,W,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"Mercy ST & Letsche ST Pittsburgh, PA 15214",Fineview,1,2509,6,1,-80.00825823,40.46244928,10:30:00,25,30,0.18
11/30/18,18235832,49,M,W,"Arch ST & Sampsonia ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Arch ST & Sampsonia ST Pittsburgh, PA 15212",Central North Side,1,2206,1,1,-80.0093489,40.45733983,21:05:00,30,42,0.01
12/2/18,18236659,38,M,B,"5th AV & Stevenson ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"5th AV & Stevenson ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.98646569,40.43861523,00:03:00,44,62,0.53
12/5/18,18239511,38,F,B,"10 Block Sandwich ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance,"10 Block Sandwich ST Pittsburgh, PA 15211",Mount Washington,3,1914,,,,,20:12:00,28,31,0
12/6/18,18240234,39,F,W,"N Charles ST & Wilson AV Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"N Charles ST & Wilson AV Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01458046,40.46920473,20:45:00,26,36,0.03
12/7/18,18240841,37,F,W,"Brighton Heights BL & California AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Brighton Heights BL & California AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04176757,40.4819111,18:00:00,19,30,0.07
12/13/18,18242697,15,M,H,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(16) Possession of Controlled Substance,"2400 Block SHADY AV PITTSBURGH, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92063686,40.43003607,08:00:00,31,46,0
12/15/18,18246302,29,F,W,"300 Block Cedar AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"300 Block Cedar AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.0009078,40.45089356,17:00:00,42,47,0.2
12/17/18,18247554,24,M,W,"Carpenter WY & Chestnut ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Carpenter WY & Chestnut ST Pittsburgh, PA 15212",North Shore,1,2205,1,1,-79.99301495,40.45346706,13:57:00,32,40,0
12/17/18,18247960,24,M,B,"7500 Block Alsace WY Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance,"7500 Block Alsace WY Pittsburgh, PA 15208",Homewood South,5,1303,,,,,18:59:00,32,40,0
12/19/18,18248874,40,F,W,"300 Block E North AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"300 Block E North AV Pittsburgh, PA 15212",Allegheny Center,1,2204,,,-79.84279604,40.41253154,10:00:00,21,46,0
12/20/18,18249901,34,M,W,"Sandusky ST N & Belleau ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance,"Sandusky ST & Belleau ST Pittsburgh, PA 15214",Fineview,1,2509,,,,,17:40:00,27,48,0
12/21/18,18243862,17,M,W,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(16) Possession of Controlled Substance,"2400 Block SHADY AV PITTSBURGH, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92063686,40.43003607,08:00:00,35,48,1.08
12/28/18,18254575,22,M,B,"Haines WY & Manhattan ST Pittsburgh, PA 15233",13(a)(16) Possession of Controlled Substance,"Haines WY & Manhattan ST Pittsburgh, PA 15233",Manchester,1,2107,6,1,-80.02681451,40.45551571,20:00:00,46,58,0.33
12/29/18,18098138,58,M,B,"1700 Block E Carson ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance,"S 18th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.98056527,40.42876656,01:30:00,31,40,0
12/30/18,18255663,29,M,W,"100 Block Art Rooney AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"100 Block Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01509265,40.445707,18:14:00,30,40,0
12/31/18,18255967,33,F,W,"7600 Block Bennett ST Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance,"7600 Block Bennett ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.89032148,40.45484566,09:00:00,29,61,0
9/14/18,18180156,21,M,B,"2600 Block Perrysville AV Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"2600 Block Perrysville AV Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.00845112,40.47118277,02:20:00,67,81,0
8/22/18,18161983,17,M,B,"1400 Block Evandale RD Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1400 Block Evandale RD Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.03204662,40.47017271,15:19:00,57,73,0.73
6/6/18,18107593,47,M,W,"60 Block Greenbush ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"60 Block Greenbush ST Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.00838727,40.42726981,18:56:00,46,62,0.38
1/18/18,18010883,20,F,W,"2400 Block Charcot ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"2400 Block Charcot ST Pittsburgh, PA 15210",Arlington,3,1603,3,3,-79.97291755,40.41686896,02:15:00,7,27,0
8/17/18,18158702,28,M,B,"200 Block East Ohio ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"200 Block East Ohio ST Pittsburgh, PA 15212",Allegheny Center,1,2204,,,,,15:23:00,67,75,0.68
11/20/18,18229011,48,M,B,"700 Block Casino DR Pittsburgh, PA 15233",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"700 Block Casino DR Pittsburgh, PA 15233",Chateau,1,2108,6,6,-80.02083676,40.44714954,17:35:00,31,35,0.4
4/6/18,18063356,26,M,B,"2300 Block East Hills DR Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"2300 Block East Hills DR Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87136146,40.45656464,10:59:00,33,57,0
5/22/18,18096100,32,M,B,"30 Block Millbridge ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"30 Block Millbridge ST Pittsburgh, PA 15210",Allentown,3,1803,3,5,-79.99605443,40.42330071,14:10:00,63,78,0.16
3/23/18,18054024,46,M,W,"2200 Block Carey WY Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"2200 Block Carey WY Pittsburgh, PA 15203",South Side Flats,3,1609,3,3,-79.97464449,40.42788667,17:39:00,21,38,0
